iso3,iso2,imfn,country,region,income,year,ai01,ai02,ai03,ai04,ai05,ai06,ai07,ai08,ai09,ai10,ai11,ai12,ai13,ai14,ai15,ai16,ai17,ai18,ai19,ai20,ai21,ai22,ai23,ai24,ai25,ai26,ai27,ai28,ai29,ai30,ai31,ai32,ai33,ai34,ai35,ai36,am01,am02,am03,di01,di02,di03,di04,di05,di06,di07,di08,di09,di10,di11,di12,di13,di14,dm01,dm02,dm03,dm04,dm05,dm06,dm07,dm08,dm09,dm10,dm11,dm12,dm13,dm14,dm15,dm16,ei01,ei02,ei03,ei04,ei05,ei06,ei07,ei08,ei09,ei10,em01,si01,si02,si03,si04,si05,si06,si07,sm01,oi01,oi02,oi06,oi07,oi08,oi09,oi10,oi11,oi12,oi13,oi14,oi15,oi16,oi16a,oi17,oi18,oi19,oi20a,om01,om02
PYF,PF,887,French Polynesia,East Asia & Pacific,High income,1980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,
PYF,PF,887,French Polynesia,East Asia & Pacific,High income,1981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,
PYF,PF,887,French Polynesia,East Asia & Pacific,High income,1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,
PYF,PF,887,French Polynesia,East Asia & Pacific,High income,1983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,
PYF,PF,887,French Polynesia,East Asia & Pacific,High income,1984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15,,,,,,0.00,,,
PYF,PF,887,French Polynesia,East Asia & Pacific,High income,1985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13,,,,,,0.00,,,
PYF,PF,887,French Polynesia,East Asia & Pacific,High income,1986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17,,,,,,0.00,,,
PYF,PF,887,French Polynesia,East Asia & Pacific,High income,1987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,,,,,,0.00,,,
PYF,PF,887,French Polynesia,East Asia & Pacific,High income,1988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,
PYF,PF,887,French Polynesia,East Asia & Pacific,High income,1989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23,,,,,,0.00,,,
PYF,PF,887,French Polynesia,East Asia & Pacific,High income,1990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.53,,,,,,0.00,,,
PYF,PF,887,French Polynesia,East Asia & Pacific,High income,1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.13,,,,,,0.00,,,
PYF,PF,887,French Polynesia,East Asia & Pacific,High income,1992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.62,,,,,,0.00,,,
PYF,PF,887,French Polynesia,East Asia & Pacific,High income,1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.60,,,,,,0.00,,,
PYF,PF,887,French Polynesia,East Asia & Pacific,High income,1994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.54,,,,,,0.00,,,
PYF,PF,887,French Polynesia,East Asia & Pacific,High income,1995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.73,,,,,,0.00,,,
PYF,PF,887,French Polynesia,East Asia & Pacific,High income,1996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.71,,,,,,0.00,,,
PYF,PF,887,French Polynesia,East Asia & Pacific,High income,1997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.06,,,,,,0.00,,,
PYF,PF,887,French Polynesia,East Asia & Pacific,High income,1998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.34,,,,,,0.00,,,
PYF,PF,887,French Polynesia,East Asia & Pacific,High income,1999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.51,,,,,,0.00,,,
PYF,PF,887,French Polynesia,East Asia & Pacific,High income,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.69,,,,,,0.00,,,
PYF,PF,887,French Polynesia,East Asia & Pacific,High income,2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,
PYF,PF,887,French Polynesia,East Asia & Pacific,High income,2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,
PYF,PF,887,French Polynesia,East Asia & Pacific,High income,2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,
PYF,PF,887,French Polynesia,East Asia & Pacific,High income,2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,
PYF,PF,887,French Polynesia,East Asia & Pacific,High income,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,
PYF,PF,887,French Polynesia,East Asia & Pacific,High income,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,
PYF,PF,887,French Polynesia,East Asia & Pacific,High income,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,
PYF,PF,887,French Polynesia,East Asia & Pacific,High income,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,
PYF,PF,887,French Polynesia,East Asia & Pacific,High income,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,
PYF,PF,887,French Polynesia,East Asia & Pacific,High income,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,
PYF,PF,887,French Polynesia,East Asia & Pacific,High income,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,
PYF,PF,887,French Polynesia,East Asia & Pacific,High income,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,
PYF,PF,887,French Polynesia,East Asia & Pacific,High income,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,
PYF,PF,887,French Polynesia,East Asia & Pacific,High income,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,
PYF,PF,887,French Polynesia,East Asia & Pacific,High income,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.60,,,,,,,0.00,,,
PYF,PF,887,French Polynesia,East Asia & Pacific,High income,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.58,,,,,,,0.00,,,
PYF,PF,887,French Polynesia,East Asia & Pacific,High income,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.97,,,,,,,0.00,,,
PYF,PF,887,French Polynesia,East Asia & Pacific,High income,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.48,,,,,,,,,,
PYF,PF,887,French Polynesia,East Asia & Pacific,High income,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.68,,,,,,,,,,
PYF,PF,887,French Polynesia,East Asia & Pacific,High income,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.26,,,,,,,,,,
PYF,PF,887,French Polynesia,East Asia & Pacific,High income,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QAT,QA,453,Qatar,Middle East & North Africa,High income,1960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QAT,QA,453,Qatar,Middle East & North Africa,High income,1961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QAT,QA,453,Qatar,Middle East & North Africa,High income,1962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QAT,QA,453,Qatar,Middle East & North Africa,High income,1963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QAT,QA,453,Qatar,Middle East & North Africa,High income,1964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QAT,QA,453,Qatar,Middle East & North Africa,High income,1965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QAT,QA,453,Qatar,Middle East & North Africa,High income,1966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.50,,,,,,,,,,,,,,,,
QAT,QA,453,Qatar,Middle East & North Africa,High income,1967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,377.37,,,,,,,,,,,,,,,,
QAT,QA,453,Qatar,Middle East & North Africa,High income,1968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,385.56,,,,,,,,,,,,,,,,
QAT,QA,453,Qatar,Middle East & North Africa,High income,1969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,449.08,,,,,,,,,,,,,,,,
QAT,QA,453,Qatar,Middle East & North Africa,High income,1970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.94,14.94,,,26.76,,,22.98,,,,14.94,,14.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.01,,,,,,22.98,,444.68,,,,,,,,,,,,,0.00,,,
QAT,QA,453,Qatar,Middle East & North Africa,High income,1971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.25,14.25,,,25.15,,,21.87,,,,14.25,,14.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.19,,,,,,21.87,,562.82,,,,,,,,,,,,,0.00,,,
QAT,QA,453,Qatar,Middle East & North Africa,High income,1972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.87,14.87,,,29.67,,,26.25,,,,14.87,,14.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.64,,,,,,26.25,,780.80,,,,,,,,,,,,,0.00,,,
QAT,QA,453,Qatar,Middle East & North Africa,High income,1973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.87,15.87,,,24.49,,,21.00,,,,15.87,,15.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.55,,,,,,21.00,,933.88,,,,,,,,,,,,,0.00,,,
QAT,QA,453,Qatar,Middle East & North Africa,High income,1974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.94,7.94,,,11.06,,,9.40,,,,7.94,,7.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.45,,,,,,9.40,,1122.02,,,,,,,,,,,,,0.00,,,
QAT,QA,453,Qatar,Middle East & North Africa,High income,1975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.40,11.40,,,17.71,,,15.28,,,,11.40,,11.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.60,,,,,,15.28,,1732.05,,,,,,,,,,,,,0.00,,,
QAT,QA,453,Qatar,Middle East & North Africa,High income,1976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.98,11.98,,,20.78,,,17.89,,,,11.98,,11.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.95,,,,,,17.89,,2573.62,,,,,,,,,,,,,0.00,,,
QAT,QA,453,Qatar,Middle East & North Africa,High income,1977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.20,17.20,,,24.91,,,21.38,,,,17.20,,17.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.45,,,,,,21.38,,3179.65,,,,,,,,,,,,,0.00,,,
QAT,QA,453,Qatar,Middle East & North Africa,High income,1978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.39,18.39,,,26.20,,,22.55,,,,18.39,,18.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.57,,,,,,22.55,,3471.13,,,,,,,,,,,,,0.00,,,
QAT,QA,453,Qatar,Middle East & North Africa,High income,1979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.42,15.42,,,21.23,,,17.86,,,,15.42,,15.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.36,,,,,,17.86,,3479.56,,,,,,,,,,,,,0.00,,,
QAT,QA,453,Qatar,Middle East & North Africa,High income,1980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.90,12.90,,,18.43,,,15.61,,,,12.90,,12.90,,,,,,,,,,,,,,,,,,3.50,,,,,,,,,,,,,82.64,,,,,,15.61,,3681.97,,,,,,,,,,,,,0.00,,,
QAT,QA,453,Qatar,Middle East & North Africa,High income,1981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.30,14.30,,,23.71,,,20.57,,,,14.30,,14.30,,,,,,,,,,,,,,,,,,3.50,,,,,,,,,,,,,69.52,,,,,,20.57,,4788.35,,,,,,,,,,,,,0.00,,,
QAT,QA,453,Qatar,Middle East & North Africa,High income,1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.16,20.16,,,30.98,,,26.82,,,,20.16,,20.16,,,,,,,,,,,,,,,,,,3.50,,,,,,,,,,,,,75.19,,,,,,26.82,,5285.38,,,,,,,,,,,,,0.00,,,
QAT,QA,453,Qatar,Middle East & North Africa,High income,1983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.73,25.73,,,36.05,,,31.52,,,,25.73,,25.73,,,,,,,,,,,,,,,,,,3.50,,,,,,,,,,,,,81.63,,,,,,31.52,,5045.22,,,,,,,9.68,,,,,,0.00,,,
QAT,QA,453,Qatar,Middle East & North Africa,High income,1984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.29,22.29,,,42.43,,,37.57,,,,22.29,,22.29,,,,,,,,,,,,,,,,,,3.50,,,,,,,,,,,,,59.33,,,,,,37.57,,5920.76,,,,,,,12.05,,,,,,0.00,,,
QAT,QA,453,Qatar,Middle East & North Africa,High income,1985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.77,28.77,,,50.48,,,45.47,,,,28.77,,28.77,,,,,,,,,,,,,,,,,,3.50,,,,,,,,,,,,,63.28,,,,,,45.47,,6228.21,,,,,,,13.36,,,,,,0.00,,,
QAT,QA,453,Qatar,Middle East & North Africa,High income,1986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.67,43.67,,,68.34,,,61.33,,,,43.67,,43.67,,,,,,,,,,,,,,,,,,3.50,,,,,,,,,,,,,71.19,,,,,,61.33,,6849.08,,,,,,,20.15,,,,,,0.00,,,
QAT,QA,453,Qatar,Middle East & North Africa,High income,1987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.10,44.10,,,68.85,,,62.55,,,,44.10,,44.10,,,,,,,,,,,,,,,,,,3.50,,,,,,,,,,,,,70.50,,,,,,62.55,,7122.29,,,,,,,20.40,,,,,,0.00,,,
QAT,QA,453,Qatar,Middle East & North Africa,High income,1988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.15,42.15,,,56.91,,,51.55,,,,42.15,,42.15,,,,,,,,,,,,,,,,,,3.50,,,,,,,,,,,,,81.78,,,,,,51.55,,6249.99,,,,,,,21.26,,,,,,0.00,,,
QAT,QA,453,Qatar,Middle East & North Africa,High income,1989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.69,44.69,,,60.34,,,55.07,,,,44.69,,44.69,,,,,,,,,,,,,,,,,,3.50,,,,,,,,,,,,,81.15,,,,,,55.07,,6804.47,,,,,,,15.98,,,,,,0.00,,,
QAT,QA,453,Qatar,Middle East & North Africa,High income,1990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.97,36.97,,,50.76,,,45.72,,1.14,,36.97,,36.97,,,,,,,,,,,,,,,,,,3.50,,,,,,,,,,,,,80.87,,,,,,45.72,,6119.79,,,,,,,14.55,,,,,,0.00,,,
QAT,QA,453,Qatar,Middle East & North Africa,High income,1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.26,53.26,,,55.55,,,50.46,,1.21,,53.26,,53.26,,,,,,,,,,,,,,,,,,3.50,,,,,,,,,,,,,105.54,,,,,,50.46,,6077.50,,,,,,,13.47,,,,,,0.00,,,
QAT,QA,453,Qatar,Middle East & North Africa,High income,1992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.08,65.08,,,53.99,,,49.24,,1.40,,65.08,,65.08,,,,,,,,,,,,,,,,,,3.38,,,,,,,,,,,,,132.16,,,,,,49.24,,6375.97,,,,,,,15.01,,,,,,0.00,,,
QAT,QA,453,Qatar,Middle East & North Africa,High income,1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.03,77.58,,99.71,64.83,0.23,,59.65,,1.59,,42.03,,42.06,,,,,,,,,,,,,,,,,,3.13,,,,,,35.56,,,,,,,70.45,,,,,,59.65,,6974.99,,,,,,,28.66,,,,,,0.00,,,
QAT,QA,453,Qatar,Middle East & North Africa,High income,1994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.55,73.84,,99.84,68.62,0.12,,63.59,,1.84,,35.55,,35.59,,,,,,,,,,,,,,,,,,4.02,,,,,,38.29,,,,,,,55.91,,,,,,63.59,,7408.61,,,,,,,35.92,,,,,,0.00,,,
QAT,QA,453,Qatar,Middle East & North Africa,High income,1995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.66,69.81,,97.88,62.86,1.51,,58.11,,1.82,,34.66,,34.70,,,,,,,,,,,,,,,,,,4.01,,,,,,35.15,,,,,,,59.64,,,,,,58.11,,7304.72,,,49.92,25.12,75.05,,49.41,0.00,,,,,0.00,,,
QAT,QA,453,Qatar,Middle East & North Africa,High income,1996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.09,69.30,,97.61,59.61,1.70,,55.35,,1.55,,31.09,,31.13,,,,,,,,,,,,,,,,,,,,,,,,38.21,,,,,,,56.16,,,,,,55.35,,7463.04,13.25,13.25,39.31,19.52,58.83,,42.80,0.00,,,,,0.00,,,
QAT,QA,453,Qatar,Middle East & North Africa,High income,1997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.51,63.93,,98.31,52.52,1.10,,48.73,,1.37,,30.51,,30.55,,,,,,,,,,,,,,,,,,,,,,,,33.41,,,,,,,62.61,,,,,,48.73,,8061.99,,10.62,31.88,19.82,51.69,,47.38,0.00,,,,,0.00,,,
QAT,QA,453,Qatar,Middle East & North Africa,High income,1998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.71,83.61,,99.95,62.50,0.04,,58.49,,1.46,,38.71,,38.76,,,,,,,,,,,,,,,,,,,,,,,,44.90,,,,,,,66.19,,,,,,58.49,,8572.17,,11.70,22.76,20.21,42.96,,48.62,0.00,,,,,0.00,,,
QAT,QA,453,Qatar,Middle East & North Africa,High income,1999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.72,78.17,,95.99,57.60,3.27,,53.80,,1.06,,34.72,,34.76,,,,,9.68,8.07,17.75,,,,,,,,,,,,,,,,,43.45,,,,,,,64.54,,,,,,53.80,,9295.85,,17.75,27.34,24.13,51.48,,54.41,0.00,,,,,0.00,,,
QAT,QA,453,Qatar,Middle East & North Africa,High income,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.82,54.42,,99.95,44.48,0.03,,41.89,,0.66,,26.82,,26.85,,,,,6.76,13.51,20.27,,,,,0.34,,,,,2.70,,25.54,1.25,1.41,9.76,36.15,27.61,1.41,9.76,,23.89,,,64.02,,53.00,,,93.06,41.89,,9951.26,,20.27,29.81,40.20,70.01,,35.99,0.00,,,,,0.00,,,
QAT,QA,453,Qatar,Middle East & North Africa,High income,2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.86,65.25,,99.65,62.37,0.23,,59.64,,0.81,,34.86,,34.89,,,,,6.84,13.68,20.53,,,,,10.78,0.54,12.27,5.00,,3.02,,24.09,1.30,1.81,13.31,34.46,30.39,1.83,13.48,,24.42,,,58.45,,36.65,,,92.70,59.64,100.00,13567.45,,20.53,21.80,30.47,52.27,,29.29,0.00,,,,,0.00,,,
QAT,QA,453,Qatar,Middle East & North Africa,High income,2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.65,61.68,,99.64,61.48,0.22,,58.76,,1.06,,28.65,,28.68,,,,,5.63,12.39,18.03,,,,,5.97,0.70,9.69,9.06,,3.38,,21.97,1.26,2.11,15.67,30.47,33.04,2.12,15.77,,24.63,,,48.76,,37.23,,,93.12,58.76,100.00,14424.89,,18.03,19.29,23.79,43.08,,23.72,0.00,,,,,0.00,,,
